,SMILES,PCE
415,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CSC=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=CSC=C4C3=C(C#N)C#N)=C2)C=C1,7.4
416,CCCCCC(CCCCC)N1C(=O)C2=CC=C3C4=CC=C5C(=O)N(C(CCCCC)CCCCC)C(=O)C6=C5C4=C4C(=C6)C5=C6C7=CC8=C9C(=CC=C%10C%11=CC=C%12C(=O)N(C(CCCCC)CCCCC)C(=O)C%13=C%12C%11=C(C(=C%13)C6=C6C%11=CC%12=C%13C(=CC=C%14C%15=CC=C%16C(=O)N(C(CCCCC)CCCCC)C(=O)C%17=C%16C%15=C(C(=C%17)C6=C5C5=CC(=C2C3=C54)C1=O)C%11=C%14%13)C(=O)N(C(CCCCC)CCCCC)C%12=O)C7=C%109)C(=O)N(C(CCCCC)CCCCC)C8=O,7.5
417,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,13.7
418,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\SC(=S)N(CC)C2=O)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\SC(=S)N(CC)C3=O)=C2)C=C1,1.74
419,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=C(OCC(CC)CCCC)C(/C=C5\C(=O)C6=C(C=C(Cl)C(Cl)=C6)C5=C(C#N)C#N)=CS2)[Se]3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4[Se]C(C3=C(OCC(CC)CCCC)C(/C=C4\C(=O)C5=C(C=C(Cl)C(Cl)=C5)C4=C(C#N)C#N)=CS3)=C2)C=C1,12.05
420,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=CC=C(C6=CC=CS6)C=C5C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=C(C=CC(C5=CC=CS5)=C4)C3=C(C#N)C#N)=C2)C=C1,9.3
421,CCCCCCCCCCC(CCCCCC)CN1C(=O)C2=C(C3=CC=C(C#C/C(C4=C(C)C=C(C)N4B(F)F)=C4/N=C(C)C=C4C)S3)N(CC(CCCCCC)CCCCCCCCCC)C(=O)C2=C1C1=CC=C(C#C/C(C2=C(C)C=C(C)N2B(F)F)=C2/N=C(C)C=C2C)S1,0.888
422,CCCCC(CC)COC1=CC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C(OCC(CC)CCCC)C=C1C1=CC2=C(S1)C1SC(C3=CC(OCC(CC)CCCC)=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)C=C3OCC(CC)CCCC)=CC1C2(CC(CC)CCCC)CC(CC)CCCC,13.26
423,FC1=CC(C2=CC3=C(C(SC(/C=C4C(C(C=CC=C5)=C5C\4=C(C#N)\C#N)=O)=C6)=C6C3(CC(CC)CCCC)CC(CC)CCCC)S2)=C(F)C=C1C7=CC(C8(CC(CC)CCCC)CC(CC)CCCC)=C(S7)C9=C8C=C(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9,10.14
424,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=CC4=CC=CC=C4C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C4C=CC=CC4=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,10.3
425,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CCCCCCCC)C2=C1C1N=C(C3=CC=C(C(F)(F)F)C=C3)C(C3=CC=C(C(F)(F)F)C=C3)=NC1C1=C2N(CCCCCCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,13.28
426,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(S3)C3=C(S2)C2=C5C6=C3C=C3C(=O)N(C(CCCCC)CCCCC)C(=O)C7=CC(F)=C(C8=C(F)C=C9C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C2)C9=C85)C6=C73)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC2=C3C3=C4C5=C(C=CC6=C5C(=C3)C(=O)N(C(CCCCC)CCCCC)C6=O)C3=CC=C5C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC2=C4C3=C56)C=C1,6.99
427,CCCCCCCCN1N=C2C(/C=C3/SC(=C(C#N)C#N)N(CC)C3=O)=CC(F)=C(C3=CC4=C(O3)C3=CC5=C(C=C3C4(C3=CC=C(CCCCCC)C=C3)C3=CC=C(CCCCCC)C=C3)C3=C(C=C(C4=C(F)C=C(/C=C6/SC(=C(C#N)C#N)N(CC)C6=O)C6=NN(CCCCCCCC)N=C64)S3)C5(C3=CC=C(CCCCCC)C=C3)C3=CC=C(CCCCCC)C=C3)C2=N1,10.75
428,CCCCCCCCCCC(CCCCCCCC)CC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CC(CCCCCCCC)CCCCCCCCCC,16.26
429,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C2C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)SC2=C3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4C=C3SC(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)=CC3=C2)C=C1,6.49
430,CCCCC(CC)COC1=C(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)SC(C2=CC(CC(CC)CCCC)=C(C3=C(CC(CC)CCCC)C=C(C4=CC(OCC(CC)CCCC)=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S4)S3)S2)=C1,8.27
431,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C=C/C3=CC4=C(C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C=C(C8=C9C=C(/C=C/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)/C#N)=O)S8)C(C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)S3,9.27
432,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=C(C5(C7=CC=C(CCCCCC)S7)C8=CC=C(CCCCCC)S8)C=C(C9=C%10C(SC(/C=C%11C(C%12=CSC=C%12C\%11=C(C#N)/C#N)=O)=C%13)=C%13S9)C(C%10(C%14=CC=C(CCCCCC)S%14)C%15=CC=C(CCCCCC)S%15)=C6)S4,10.61
433,CCCCCCOC1=C2SC3=C(C2=C(OCCCCCC)C2=C1C1=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C=C5)C4=C(C#N)C#N)S2)N1CC(CCCC)CCCCCC)N(CC(CCCC)CCCCCC)C1=C3SC(/C=C2\C(=O)C3=C(C=CC(F)=C3)C2=C(C#N)C#N)=C1,10.71
434,O=C(N(CC)C(N(CC)C/1=O)=S)C1=C/C2=CC3=C(S2)C(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC8=C6SC9=C8C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC%13=C%12SC(/C=C%14C(N(CC)C(N(CC)C\%14=O)=S)=O)=C%13)=C7S3,13.2
435,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C5=CC(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(C9=C6C=C(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9)C=C5C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S3,7.39
436,CCCCC(CC)CC1=C(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)SC(C2=CC(CC(CC)CCCC)=C(C3=C(CC(CC)CCCC)C=C(C4=CC(CC(CC)CCCC)=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S4)S3)S2)=C1,10.15
437,CCN(C/1=O)C(SC1=C/C2=CC=C(C(S3)=CC4=C3C5=CC(C6(CCCCCCCC)CCCCCCCC)=C(C=C5C4(CCCCCCCC)CCCCCCCC)C7=C6C=C(C8=CC=C(/C=C9SC(N(CC)C\9=O)=S)C%10=NSN=C8%10)S7)C%11=NSN=C2%11)=S,11.6
438,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(C4(C5=CC=C(OCCCCCC)C=C5)C6=CC=C(OCCCCCC)C=C6)=C(S3)C7=C4C=C(C(C=C(C(C8=CC=C(OCCCCCC)C=C8)(C9=CC=C(OCCCCCC)C=C9)C%10=C%11SC(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)\C#N)=O)=C%10)C%11=C%14)=C%14C%15(CCCCCCCC)CCCCCCCC)C%15=C7,10.41
439,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(C=CC(C4=CC=C(C5=CC=C(/C=C6/SC(=S)N(CC)C6O)C6=NSN=C56)S4)=C3)C3=C2C=C(C2=CC=C(/C=C4/SC(=S)N(CC)C4=O)C4=NSN=C24)S3)C=C1,8.4
440,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(C1=C4C(F)=C(C(=O)OCC(CC)CCCC)SC4=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S1)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(C2=C3C(F)=C(C(=O)OCC(CC)CCCC)SC3=C(/C=C3\C(=O)C4=CC=CC=C4C3=C(C#N)C#N)S2)=C1,9.35
441,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(Br)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(Cl)C(Br)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC.F,13.61
442,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)OC7=C8SC9=C7SC%10=C9OC(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=C(F)C(F)=C%16)=C%16C\%15=C(C#N)/C#N)=O)=C%14)=C8S4,13.1
443,CCCCCCCCC1=C(/C=C2\C(=O)C3=CSC=C3C2=C(C#N)C#N)SC2=C1SC(C1=CC3=C(C=C1)C1=C(C4=C(S1)C(CCCCCCCC)=C(/C=C1\C(=O)C5=CSC=C5C1=C(C#N)C#N)S4)C3(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CC3=CC=C4C=C5C=CC(C)=CC5=CC4=C3)C=C1)=C2,8.35
444,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=C5OCC(CCCCCC)(CCCCCC)COC5=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=C4OCC(CCCCCC)(CCCCCC)COC4=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S3)=C2)C=C1,10.67
445,CCCCC(CC)COC1=CC(C2=CC3=C(S2)C2=C(C=C(/C=C4/C(=O)C5=CC6=CC=C(F)C=C6C=C5C4=C(C#N)C#N)S2)C3(CC(CC)CCC)CC(CC)CCCC)=C(OCC(CC)CCCC)C=C1C1=CC2=C(S1)C1=C(C=C(/C=C3/C(=O)C4=C(C=C5C=C(F)C=CC5=C4)C3=C(C#N)C#N)S1)C2(CC(CC)CC)CC(CC)CCC,14.53
446,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1N(C)C1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,14.3
447,CCCCCCCCC(CCCCCC)COC1=CC(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S2)N3C(CCCCCCCC)CCCCCCCC)=C(OCC(CCCCCC)CCCCCCCC)C=C1C1=CC2=C(S1)C1=C(C=C(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)S1)N2C(CCCCCCCC)CCCCCCCC,8.34
448,O=C1N(C(CCC)CCC)C(C2=C(C1C=C3)C4=C3C(C=CC5C(N(C(CCC)CCC)C6=O)=O)=C(C5=C6C(C(S7)=CC8=C7C(C9=CC=C(C%10=CC%11=C(C=CC(C(N(C(CCC)CCC)C%12=O)=O)=C%13C%12C=C%14)C%13=C%14C(C=CC%15C(N%16C(CCC)CCC)=O)=C%11C%15=C%10C%16=O)S9)=C(C=C(C(C(C(N%17C(CCC)CCC)=O)=C%18C(C=CC%19=C%18%20)C%17=O)=CC%20=C%21C=CC%22=C%23C(C=CC%19=C%23%21)C(N(C%22=O)C(CCC)CCC)=O)S%24)C%24=C8C%25=CC=C(C(C(C(N%26C(CCC)CCC)=O)=C%27C(C=CC%28=C%27%29)C%26=O)=CC%29=C%30C=CC%31=C%32C(C=CC%28=C%32%30)C(N(C%31=O)C(CCC)CCC)=O)S%25)=C%33)C%33=C4C=C2)=O,8.47
449,CCC(CC)N1C(=O)C2=CC=C(C3=CC=C(C4=CC=C(C5=CC6C(=O)N(C(CC)CC)C(=O)C6C=C5)S4)S3)C=C2C1=O,0.46
450,CCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=CC(F)=C3)C2=C(C#N)C#N)SC2=C1C(CCCCCCCC)(CCCCCCCC)OC1=CC3=C(C=C12)C(CCCCCCCC)(CCCCCCCC)C1=C3C=C2OC(CCCCCCCC)(CCCCCCCC)C3=C(SC(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)=C3CCCCCCCC)C2=C1,15.18
451,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(Cl)C=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C4C=C(Cl)SC4=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,17.61
452,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=C(SCC(CC)CCCC)C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C=C1,7.1
453,CCCCCCCCCCC1(CCCCCCCCCC)C2=C(C=CC(C3=CC=C(C#CC4=CC=C5C(=O)N(CC(CC)CCCC)C(=O)C6=CC=CC4=C65)C4=NSN=C34)=C2)C2C=CC(C3=CC=C(C#CC4=CC=C5C(=O)N(CC(CC)CCCC)C(=O)C6=CCCC4=C56)C4=NSN=C34)=CC21,7.12
454,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(C=CC=C2)C2=C1C=C1C(=C2)C2=C3C(=CC=C2)C2=C4C(=CC=CC4=C13)C1=CC3=C(C=C12)C(CC(CC)CCCC)(CC(CC)CCCC)C1=C3C=CC=C1,3.05
455,CCCCCCCCOC1=C(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)C3(CC(CC)CCCC)CC(CC)CCCC)C2=NSN=C2C(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)C3(CC(CC)CCCC)CC(CC)CCCC)=C1OCCCCCCCC,5.81
456,CCCCC(CC)CN1C(=O)C2=CC=C(C#CC3=CC=C(C4=CC=C(C5=CC=C(C#CC6=CC7=C(C=C6)C(=O)N(CC(CC)CCCC)C7=O)S5)C5=NSN=C45)S3)C=C2C1=O,0.7
457,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(C5=C(OC)C(OC)=C(/C=C6\C(=O)C7=C(C=CC=C7)C6=C(C#N)C#N)S5)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(C2=C(OC)C(OC)=C(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)S2)=C3)C=C1,6.46
458,CCCCCCCCCCCN1C2=C(SC3=C2SC(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)=C3CC(CC)CCCC)C2=C1C1=C(C3=NSN=C32)C2=C(C3=C(S2)C(CC(CC)CCCC)=C(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)S3)N1CCCCCCCCCCC,12.91
459,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C5=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C=C(C8=C9C=C(/C=C%10C(C(C=C(Cl)C(Cl)=C%11)=C%11C\%10=C(C#N)/C#N)=O)S8)C(C9(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)=C5)S3,9.24
460,CCCCCCCCC1(CCCCCCCC)C2=C(C=CC(C3=C(CCCCCC)C=C(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)S3)=C2)C2=C1C=C(C1=C(CCCCCC)C=C(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)S1)C=C2,2.89
461,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=C(C)S4)C2=C(C#N)C#N)=C3)C=C1,11.5
462,CCCCC(CC)CN1C(=O)C2=C(SC(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)=C2)C2=C(C=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)S2)C1=O,12.04
463,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C1C(=C2)C(CC(CCCC)CCCCCC)(CC(CCCC)CCCCCC)C2=C1SC(/C=C1\C(=O)C4=C(C=CC=C4)C1=C(C#N)C#N)=C2)C(CCCCCCCC)(CCCCCCCC)C1=C3C=C2C(=C1)C1=C(C=C(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)S1)C2(CC(CCCC)CCCCCC)CC(CCCC)CCCCCC,6.81
464,CCCCCCCCC(CCCCCC)CN1C(=O)C2=CC=C3C4=C(C=CC(=C24)C1=O)C1=C3C(C2=CC=CS2)=C2C3=C4C(=CC=C3)C=CC=C4C2=C1C1=CC=CS1,1.64
465,CCCCCCC1=C(C2=CC3=C(S2)C2=C(C=C(C4=C(CCCCCC)C=C(/C(C5=CC=CN5B(F)F)=C5\C=CC=N5)S4)S2)N3CC(CC)CCCC)SC(/C(C2=CC=CN2B(F)F)=C2\C=CC=N2)=C1,0.84
466,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=C(C=C(F)C(F)=C5)C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C=C1,13.8
467,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=C(C=C(Cl)C(Cl)=C5)C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=C(F)C(F)=C(C4=CC5=C(S4)C4=C(C=C6C(=C4)C(C4=CC=C(CCCCCC)C=C4)(C4=CC=C(CCCCCC)C=C4)C4=C6SC(/C=C6\C(=O)C7=C(C=C(Cl)C(Cl)=C7)C6=C(C#N)C#N)=C4)C5(C4=CC=C(CCCCCC)C=C4)C4=CC=C(CCCCCC)C=C4)C4=NON=C43)=C2)C=C1,10.4
468,CCCCCCCCC1=C(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)C3(CC(CC)CCCC)CC(CC)CCCC)C2=NSN=C2C(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)C3(CC(CC)CCCC)CC(CC)CCCC)=C1CCCCCCCC,11.48
469,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)OC3=CC4=C(C=C3C3=C2C=C(C2=CC=C(/C=C5/C(=O)N(CC)SC5=S)C5=NSN=C25)S3)OC(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=CC=C(/C=C4\C(=O)N(CC)SC4=S)C4=NSN=C34)=C2)C=C1,5.06
470,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C5=CC(C(CCCCCCCCCC)(CCCCCCCCCC)C6C7C(CCCCCCCCCC)(CCCCCCCCCC)C8=C6C=C(CC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)/C#N)=O)=C9)C%10=C8)=C7C=C5C4,13.85
471,CCCCCCCCN1C2=C(SC(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)=C2)C2=C1C1=C(S2)C2=CC3=C(C=C2C1(C1=CC=C(OCCCCCC)C=C1)C1=CC=C(OCCCCCC)C=C1)C1=C(C2=C(S1)C1=C(C=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S1)N2CCCCCCCC)C3(C1=CC=C(OCCCCCC)C=C1)C1=CC=C(OCCCCCC)C=C1,10.6
472,CCCCCCCCC(CCCCCC)CN1C2=C(SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C2=C1C1=C(OCC(CC)CCCC)C3=C(C(OCC(CC)CCCC)=C1S2)C1=C(S3)C2=C(C=C(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)S2)N1CC(CCCCCC)CCCCCCCC,16.66
473,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=CC4=C(C=C21)C1=C(S4)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)C1(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1)SC1=C3C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C1SC(/C=C1\C(=O)C3=C(C=C(F)C(F)=C3)C1=C(C#N)C#N)=C2,9.58
474,CCCCCCCCCCC(CCCC)COC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC(C2=CC3=C(S2)C2=C(C4=C(C5=NSN=C52)C2=C(C=C(C5=CC(OCC(CCCC)CCCCCCCCCC)=C(/C=C6\C(=O)C7=C(C=C(F)C(F)=C7)C6=C(C#N)C#N)S5)S2)N4CC(CCC)CCCCCCCC)N3CC(CCC)CCCCCCCC)=C1,1.78
475,CCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NN(C)N=C1C1=C2N(CC(CC)CCC)C2=C1SC1=C2SC(/C=C2/C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCC,16.21
476,CCCCCCCCC(C)N1C2=CC3=C(C=C2C2=C1C=C1C(=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C1SC1=C2SC(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)=C1)C(C1=CC=C(CCCCCC)C=C1)(C1=CC=C(CCCCCC)C=C1)C1=C3SC2=C1SC(/C=C1\C(=O)C3=C(C=C(F)C(F)=C3)C1=C(C#N)C#N)=C2,13.02
