,SMILES,PCE
195,CCCCCCCCC1=C(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)SC(C2=CC(CCCCCCCC)=C(C3=C(CCCCCCCC)C=C(C4=CC(CCCCCCCC)=C(/C=C5\C(=O)C6=CC(F)=C(F)C=C6C5=C(C#N)C#N)S4)S3)S2)=C1,5.53
196,CCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)=C1CCCCCCCC,11.97
197,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NN(CC(CC)CCCC)N=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,11.97
198,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(/C=C1\C(=O)C4=C(C=CC(Br)=C4)C1=C(C#N)C#N)C2)C(CCCCCCCC)(CCCCCCCC)C1=C3C=C2C(=C1)C1=C(C=C(/C=C3\C(=O)C4=C(C=CC(Br)=C4)C3=C(C#N)C#N)S1)C2(CCCCCCCC)CCCCCCCC,11.52
199,O=C(C(C=CC(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(S4)=C(S3)C5=C4C6=C(C7=CC(C8(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C(C%11=C8C=C(/C=C%12C(C(C=C(F)C=C%13)=C%13C\%12=C(C#N)/C#N)=O)[Se]%11)C=C7C6(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S5,12.24
200,O=C(C(C=C(Cl)C=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC(Cl)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,13.16
201,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C(C=C(C#N)C#N)C5=NSN=C25)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=CC=C(C=C(C#N)C#N)C4=NSN=C34)=C2)C=C1,3.97
202,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(CC(CC)CCCC)=C(C4=CC5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C=C(C%11=C(CC(CC)CCCC)C=C(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)/C#N)=O)S%11)[Se]%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)[Se]4)S3,8.6
203,CC#CC1=C2N=C3C=C4CC5(CC4=CC3=NC2=C(C#CC)C2=NSN=C21)CC1=CC2=NC3=C(C#CC)C4=NSN=C4C(C#CC)=C3N=C2C=C1C5,1.39
204,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=NC=C(/C=C5/SC(=S)N(CC)C5=O)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=NC=C(/C=C4/SC(=S)N(CC)C4=O)S3)=C2)C=C1,5.01
205,CCCCOC1=C(C2=CC=C(B(C3=CC=C(C4=C(OCCCC)C=C(/C=C5\C(=O)C6=C(C=CC=C6)C5=C(C#N)C#N)S4)S3)C3=C(C(C)(C)C)C=C(C(C)(C)C)C=C3C(C)(C)C)S2)SC(/C=C2\C(=O)C3=C(C=CC=C3)C2=C(C#N)C#N)=C1,4.07
206,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CCCCCCCC)C2=C1C1=NSN=C1C1=C2N(CCCCCCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,10.38
207,CCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCC,15.9
208,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)\C#N)C2=C\C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC(OCCCCCC)=CC=C8)C9=CC=CC(OCCCCCC)=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC(C)=C%12)=C%12C/%11=C(C#N)\C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC(OCCCCCC)=CC=C%14)C%15=CC=CC(OCCCCCC)=C%15)S4,11.6
209,CCCCCCCCOCCCCCCC1(CCCCCCOO)C2=CC(C3=CC4=C5C(=CC6=C7C8=C9C(=CC=C%10C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C%109)C=C8C8=C6C6=CC9=C%10C(=CC=C%11C%12=C%13C%14=C(C=C%12)C(=O)N(C(CCCCC)CCCCC)C(=O)C%14=CC8=C%13C6=C%11%10)C(=O)N(C(CCCCC)CCCCC)C9=O)C3=C57)C(=O)N(C(CCCCC)CCCCC)C4=O)=CC=C2C2=C1C=C(C1=C3C4=C5C6=C(C=C4)C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC4=C5C5=C3C3=C(C=C5C5=C4C4=CC6=C7C(=CC=C8C9=C%10C%11=C(C=C9)C(=O)N(C(CCCCC)CCCCC)C(=O)C%11=CC5=C%10C4=C87)C(=O)N(C(CCCCC)CCCCC)C6=O)C(=O)N(C(CCCCC)CCCCC)C(=O)C3=C1)C=C2,6.56
210,CCCCC(CC)CN1C(=O)C2=CC=C3C4=NC5=C(N=C4C4=C3C2=C(C=C4)C1=O)C(C1=CC=CS1)=C1C(=O)N(CC(CC)CCCC)C(=O)C1=C5C1=CC=CS1,0.77
211,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=C(CCCCCC)C4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%13CCCCCC)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,10.87
212,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,12.56
213,CCCCCCCCC1=C(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCCCC)CCCCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCCCC)CCCCCCCC)C2=C1SC1=C2SC(/C=C2\CC3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCC,16.76
214,CCCCC(CC)CN1C(=O)C(C#N)=C(C)/C(=C\C2=CC=C(C3=CC=C(C4=CC=C(N(C5=CC=CC=C5)C5=CC=CC=C5)C=C4)S3)S2)C1=O,2.25
215,CCCCCCC1=CC=CC(C2=C(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)SC3=C2SC2=C3N(CC(CC)CCCC)C3=C2C2=NSN=C2C2=C3N(CC(CC)CCCC)C3=C2SC2=C3SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2C2=CC(CCCCCC)=CC=C2)=C1,17.7
216,CCCCCCCCCCCC1=C(/C=C\C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCCCCC,11.22
217,CCCCCCCCC1=C(C2=CC3=C(OCC(CC)CCCC)C4=C(C(OCC(CC)CCCC)=C3S2)C2=C(S4)C3=C(C4=C(C5=NSN=C53)C3=C(C5=C(OCC(CC)CCCC)C6=C(C=C(C7=C(CCCCCCCC)C=C(/C=C8/C(=O)C9=CC(F)=C(F)C=C9C8=C(C#N)C#N)S7)S6)C(OCC(CC)CCCC)=C5S3)N4CC(CC)CCCC)N2CC(CC)CCCC)SC(/C=C2\C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1,3.22
218,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC4=C3SC(/C=C3\C(=O)C5=C(C=C(F)C(F)=C5)C3=C(C#N)C#N)=C4)C3=C2C2=C(S3)C3=C(S2)C2=C(C4=C(S2)C2=C(S4)C4=C(C5=C(C=C(/C=C6\C(=O)C7=C(C=C(F)C(F)=C7)C6=C(C#N)C#N)S5)S4)C2(C2=CC=CC=C2)C2=CC=CC=C2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,11.0
219,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)=C3)C3=C2C2=C4SC5=C(C4=C4SC6=C(C4=C2S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C6SC(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C5SC(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)=C2)C=C1,5.3
220,CCCCCCCCC1=C(C2=CC=C(C3=C4C(=O)N(CC(CC)CCCC)C(C5=CC=C(C6=C(CCCCCCCC)C=C(C=O)S6)S5)=C4C(=O)N3CC(CC)CCCC)S2)SC=C1,0.24
221,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(/C=C1\C(=O)C4=C(C=CC(C)=C4)C1=C(C#N)C#N)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(/C=C2\C(=O)C3=C(C=CC=C3)C2=C(C#N)C#N)=C1,8.0
222,CCCCCCC1=CC=C(OC2=C(C3=C(C4=CC=C(CCCCCC)C=C4)C=C4C(=C3)C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)OC3=C4SC(/C=C4/C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)=C3)SC(/C=C3/C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C=C1,5.68
223,O=C(C(SC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(SC=C%12)=C%12C\%11=C(C#N)/C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,11.4
224,CCCCCCC(CCCC)CN1C(=O)C2=C(C3=CC=C(C4=CC5=C(C=C4)C4=C(C=C(C6=CC=C(C7=C8C(=O)N(CC(CCCC)CCCCCC)C(C9=CC=CS9)=C8C(=O)N7CC(CCCC)CCCCCC)S6)C=C4)C5=O)S3)N(CC(CCCC)CCCCCC)C(=O)C2=C1C1=CC=CS1,1.2
225,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(OCC(CC)CCCC)=C(C4=CC5=C(C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C(C9=C%10C=C(C%11=C(OCC(CC)CCCC)C=C(/C=C%12C(C(C=C(F)C(F)=C%13)=C%13C\%12=C(C#N)/C#N)=O)S%11)S9)C(C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6)S4)S3,10.9
226,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,6.8
227,CCC1(CC)C2=C(C=CC=C2)C2=C1C=C(C1=CC3=C(C=C1)C1=C(C=C(C4=CC5=C(C=C4)C4=C(C=CC=C4)C5(CC)CC)C=C1)C3=C1C3=C(C=CC(C4=CC5=C(C=C4)C4=C(C=CC=C4)C5(CC)CC)=C3)C3=C1C=C(C1=CC4=C(C=C1)C1=C(C=CC=C1)C4(CC)CC)C=C3)C=C2,0.26
228,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=C5OCCCOC5=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\OCCCO\C3=C/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C=C1,2.18
229,CCCCCCCCCCCN1C2=C(SC3=C2SC(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)=C3CC(CC)CCCC)C2=C1C1=C(C3=NSN=C32)C2=C(C3=C(S2)C(CC(CC)CCCC)=C(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)S3)N1CC[C@H](C)CCCCCCCC,12.91
230,CCCCCCCCN1C(=O)C2=C(C3=CC=C(C#CC4=CC5=C(C=C4)C(=O)N(CC(CC)CCCC)C5=O)S3)N(CCCCCCCC)C(=O)C2=C1C1=CC=C(C#CC2=CC=C3C(=O)N(CC(CC)CCCC)C(=O)C3=C2)S1,0.02
231,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C/C=C5/C(=O)C6=C(C=CC=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C/C=C2/C(=O)C4=C(C=CC(F)=C4)C2=C(C#N)C#N)=C3)C=C1,9.72
232,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(S3)C3=C(S2)C2=C5C6=C3C=C3C(=O)N(C(CCCCC)CCCCC)C(=O)C7=CC(F)=C(C8=C(F)C=C9C(=O)N(C(CCCCC)CCCCC)C(=O)C(=C2)C9=C85)C6=C73)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC2=C3C3=C4C5=C2C=C2C(=O)N(C(CCCCC)CCCCC)C(=O)C6=CC(F)=C(C7=C4C4=C(C=C7F)C(=O)N(C(CCCCC)CCCCC)C(=O)C4=C3)C5=C62)C=C1,8.96
233,CCCCC(CC)COC1=CC(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S2)C3(CC(CC)CCCC)CC(CC)CCCC)=C(OCC(CC)CCCC)C=C1C1=CC2=C(S1)C1=C(C=C(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)S1)C2(CC(CC)CCCC)CC(CC)CCCC,13.24
234,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=C5OCCOC5=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=C4OCCOC4=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S3)=C2)C=C1,10.4
235,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=C(F)C(F)=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=CC=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)S1)S2,8.23
236,CCCCCCCCCCC1(CCCCCCCCCC)C2=C(C=CC(C3=CC=C(C#CC4=CC=C5C(=O)N(CC(CC)CCCC)C(=O)C6=CC=CC4=C65)C4=NSN=C34)=C2)C2C=CC(C3=CC=C(C#CC4=CC=C5C(=O)N(CC(CC)CCCC)C(=O)C6=CCCC4=C56)C4=NSN=C34)=CC21,7.12
237,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CCCCCCOC2=CC=CC=C2)C2=C1C1=NSN=C1C1=C2N(CCCCCCOC2=CC=CC=C2)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,10.92
238,CCCCCCCCCCC(CCCCCC)N1N=C2C(=N1)C(C1=CC3=C(S1)C1=C(C=C(/C=C4\C(=O)C5=C(C=CC(F)=C5)C4=C(C#N)C#N)S1)C3(CC(CC)CCCC)CC(CC)CCCC)=C(F)C(F)=C2C1=CC2=C(S1)C1=C(C=C(/C=C3\C(=O)C4=C(C=CC(F)=C4)C3=C(C#N)C#N)S1)C2(CC(CC)CCCC)CC(CC)CCCC,10.1
239,CCCCCCCCC(CCCCCC)COC1=CC(C2=CC(C3=CC=C(CCCCCC)C=C3)=C(/C=C3\C(=O)C4=C(C=C(Cl)C(Cl)=C4)C3=C(C#N)C#N)S2)=C(OCC(CCCCCC)CCCCCCCC)C=C1C1=CC(C2=CC=C(CCCCCC)C=C2)=C(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)S1,12.76
240,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=C(C)SC=C5C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C(C3=CC4=C(C=C(CC(CC)CCCC)S4)S3)=C3C(=C2C2=CC4=C(C=C(CC(CC)CCCC)S4)S2)SC2=C3C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C2SC(/C=C2\C(=O)C4=C(C)SC=C4C2=C(C#N)C#N)=C3)C=C1,13.44
241,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(C1=C4C(F)=C(C(=O)OCC(CC)CCCC)SC4=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S1)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(C2=C3C(F)=C(C(=O)OCC(CC)CCCC)SC3=C(/C=C3\C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)S2)=C1,10.22
242,CCCCC(CC)COC1=C2C=C(/C=C3/C(=O)C4=CC(F)=C(F)C=C4C3=C(C#N)C#N)SC2=C(OCC(CC)CCCC)C2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C(OCC(CC)CCCC)C3=C(SC(/C=C4/C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)=C3)C(OCC(CC)CCCC)=C12,7.08
243,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(C3=CC(F)=C(C4=CC5=C(S4)C4=C(C=C(C6=CC=C(/C=C7\SC(=S)N(CC)C7=O)C7=NSN=C67)S4)C5(CC(CC)CCCC)CC(CC)CCCC)C=C3F)=C2)C2=C1C=C(C1=CC=C(/C=C3\SC(=S)N(CC)C3O)C3=NSN=C13)S2,5.34
244,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=C(C=C(F)C(F)=C5)C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C=C1,5.17
245,CCCCCCC1(CCCCCC)C2=CC3=C(C=C2C2=C1C=C(C1=C4C=C(C(=O)OCC(CC)CCCC)SC4=C(/C=C4\SC(=C(C#N)C#N)N(CC)C4=O)S1)S2)C(CCCCCC)(CCCCCC)C1=C3SC(C2=C3C=C(C(=O)OCC(CC)CCCC)SC3=C(/C=C3\SC(=C(C#N)C#N)N(CC)C3=O)S2)=C1,11.97
246,CCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC(C2=C(N(C3=CC=C(CCCC)C=C3)C3=CC=C(CCCC)C=C3)C3=C(S2)C(N(C2=CC=C(CCCC)C=C2)C2=CC=C(CCCC)C=C2)=C(C2=CC(CCCCCCCC)=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)S3)=C1,11.0
247,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(C2=CC=C(/C=C5\SC(=S)N(CC(F)(F)F)C5=O)C5=NSN=C25)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(C3=CC=C(/C=C4\SC(=S)N(CC(F)(F)F)C4=O)C4=NSN=C34)=C2)C=C1,7.59
248,CCCCC(CC)CN1C(=O)C2=C3C(=C(C4=CC=C(C5=C6C(=O)N(CC(CC)CCCC)C(C7=CC=CS7)=C6C(=O)N5CC(CC)CCCC)S4)C=C4C(=O)N(CC(CC)CCCC)C(=O)C(=C43)C(C3=CC=C(C4=C5C(=O)N(CC(CC)CCCC)C(C6=CC=CS6)=C5C(=O)N4CC(CC)CCCC)S3)=C2)C1=O,1.02
249,CCCCCCC1=C(SC(/C(C2=CC=CN2B(F)F)=C3C=CC=N\3)=C1)C4=CC5=C(C(C6=CC=C(S6)CC(CCCC)CC)=C7C=C(SC7=C5C8=CC=C(S8)CC(CCCC)CC)C9=C(C=C(S9)/C(C%10=CC=CN%10B(F)F)=C%11C=CC=N\%11)CCCCCC)S4,1.21
250,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(C=CC(C3=CC=C(/C=C4\C(=O)C5=CC(F)=CC=C5C4=C(C#N)C#N)S3)=C2)C2=C1C1=C(C=C(C3=CC=C(/C=C4\C(=O)C5=CC(F)=C(F)C=C5C4=C(C#N)C#N)S3)C=C1)C2(CC(CC)CCCC)CC(CC)CCCC,6.64
251,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=C3OCCCOC3=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)S1)S2,6.02
252,O=C(C(C(C)=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(C5=CC(C6(CCCCCCCC)C7=CC=C(CCCCCC)C=C7)=C(C8=C6C=C(/C=C9C(C(C=CC(C)=C%10)=C%10C\9=C(C#N)\C#N)=O)S8)C=C5C4(CCCCCCCC)C%11=CC=C(CCCCCC)C=C%11)S3,10.12
253,CCC(CC)N1C(=O)C2=CC=C(C3=CC=C(C4=CC5=C6C(=CC=C7C8=C(C9=CC=C(C%10=CC%11C(=O)N(C(CC)CC)C(=O)C%11C=C%10)S9)C=C9C(=O)N(C(CC)CC)C(=O)C%10=CC=C(C4=C76)C8=C%109)C(=O)N(C(CC)CC)C5=O)S3)C=C2C1=O,0.054
254,CCCCCCC(CCCC)C1=C(C2=CC(C3=CC=CC=C3)=C(C3=C(C4=CC=CC=C4)C=C(C4=C(C(CCCC)CCCCCC)C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S4)S3)S2)SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1,1.57
255,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)=C3)C3=C2C2=CC4=C(C=C2S3)C2=C(S4)C3=C(C=C(/C=C4\C(=O)C5=C(C=CC(F)=C5)C4=C(C#N)C#N)S3)C2(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,8.12
256,CCCCCCCCCCCC1=C(C=C2C(=O)C3=C(Br)SC(Br)=C3C2=O)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(C=C2C(=O)C3=C(Br)SC(Br)=C3C2=O)=C1CCCCCCCCCCC,16.86
257,CCN(C/1=O)C(SC1=C\C2=CC=C(C3=CC4=C(C5=C(C4(CCCCCCCC)CCCCCCCC)C=C(C6=C7C=C(C8=CC=C(/C=C9SC(N(CC)C/9=O)=S)C%10=NSN=C8%10)S6)C(C7(CCCCCCCC)CCCCCCCC)=C5)S3)C%11=NSN=C2%11)=S,6.05
258,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(C=C(Cl)C(Cl)=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C/C2=C(F)C(F)=C(/C=C/C4=CC5=C(S4)C4=C(S5)C5=CC6=C(C=C5C4(C4=CC=C(CCCCCC)C=C4)C4=CC=C(CCCCCC)C=C4)C4=C(C5=C(C=C(/C=C7\C(=O)C8=C(C=C(Cl)C(Cl)=C8)C7=C(C#N)C#N)S5)S4)C6(C4=CC=C(CCCCCC)C=C4)C4=CC=C(CCCCCC)C=C4)C(F)=C2F)=C3)C=C1,11.0
