,SMILES,PCE,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8
105,CC1=CC=C(C(S2)=C3C(C(C4=C(C[C@@H](CCCC)CC)SC(C[C@@H](CCCC)CC)=C4C3=O)=O)=C2C5=CC=C(C6=CC(C(C7=CC(OC)=C(SC[C@@H](CC)CCCC)S7)=C(SC(C)=C8)C8=C9C%10=CC(OC)=C(SCC(CCCC)CC)S%10)=C9S6)S5)S1,9.2,2.421935182,-2.188200718,2.581968893,-2.217879868,8.011580501,0.097986084,32.19749893,9.808413386,1.132026717,3642.537796,60.75947986,52.78581492,60.95078073,41.82655692,32.02828684,40.53145661,23.77369719,35.34598846,17.77370231,30.32700029,12.45279649,25.3347909,0,0,9.589074368,11.56648989,40.36197866,114.0747857,128.3115018,45.34714351,83.09050849,117.7683085,9.473725908,1336.388971,0.406976744,0.848837209,1.302325581,0.5,-3.02,86,1249.458,1.32E+21,65.91776108,30.40120526,13.90964249,553.9185275,16.0058396,0.494667243,16.0058396,0.1966782,0.052272431,0.1966782,0.052272431,-0.494667243,26.36424,389.615,1338.162,0,4,1,0,1,1,8,9,14,0,14,0,33,460,9.473725908,19.91738202,11.56648989,0,0,0,9.589074368,0,0,114.2180569,145.2814003,99.60058749,114.8360075,35.10079245,10,19.06280028,145.9568351,0,0,23.67162418,193.2305196,25.7253023,90.29333129,0,61.6431042,9.473725908,0,11.49902367,114.2180569,37.29179219,12.84164325,37.51909858,209.4745127,56.9492949,0,70.31636879,52.6,17.6040765,18.46784433,45.42901644,2.548828413,5.256055425,6.51614358,18.3731973,20.66629191,22.80760023
106,[C]C1=CC=C(C2=C(C3=O)C(C(C4=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C43)=O)=C(C5=CC=C(C6=CC=C(C7=C8C(C(N7CC(CCCCCC)CCCCCCCC)=O)=C(C9=CC=C([C])S9)N(CC(CCCCCC)CCCCCCCC)C8=O)S6)S5)S2)S1,9.18,2.503916757,-2.293555294,2.546872799,-2.343036022,7.289699593,-0.124113102,32.14136943,9.808413921,1.133047194,3494.792136,66.67584714,58.36095745,63.25993693,45.81789432,37.19854397,42.09752346,27.58614893,34.13160019,20.41319789,27.3742701,14.85835153,21.65353509,0,0,19.17814874,29.2987554,79.69457968,170.0433005,136.7435036,40.0767247,27.99892067,79.65536587,13.8474744,1376.663336,0.329787234,0.64893617,1.042553191,0.585365854,-4.04,94,1269.314,8.20E+24,74.18932886,37.23427516,18.05106376,591.4947526,16.00946058,0.305764443,16.00946058,0.260920356,0.034847083,0.260920356,-0.084503008,-0.305764443,25.70338,406.221,1378.178,0,6,1,2,3,0,6,6,10,0,12,6,45,506,9.799819462,0,11.56648989,0,11.81435946,0,19.17814874,0,0,68.02071527,235.172903,110.7274905,77.08106774,53.17577944,9,19.17814874,102.7956432,0,9.799819462,23.67162418,273.6978328,13.08951281,125.0413091,0,29.26288316,0,0,0,68.02071527,46.27018162,22.43071761,37.51909858,321.961953,59.67714561,0,40.65696179,74.76,0,9.272273062,77.82628682,0,4.783505726,1.187544685,16.1126689,38.49083139,36.66022275
107,O=C(C1=C(C2=CC=C([C])S2)SC(C3=CC=C(C4=CC=C(C5=C6C(C(N5CC(CCCCCC)CCCCCCCC)=O)=C(C7=CC=C([C])S7)N(CC(CCCCCC)CCCCCCCC)C6=O)S4)S3)=C18)C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O,9.18,2.503916757,-2.293555294,2.546872799,-2.343036022,7.289699593,-0.124113102,32.14136943,9.808413921,1.133047194,3494.792136,66.67584714,58.36095745,63.25993693,45.81789432,37.19854397,42.09752346,27.58614893,34.13160019,20.41319789,27.3742701,14.85835153,21.65353509,0,0,19.17814874,29.2987554,79.69457968,170.0433005,136.7435036,40.0767247,27.99892067,79.65536587,13.8474744,1376.663336,0.329787234,0.64893617,1.042553191,0.585365854,-4.04,94,1269.314,6.23E+25,74.18932886,37.23427516,18.05106376,591.4947526,16.00946058,0.305764443,16.00946058,0.260920356,0.034847083,0.260920356,-0.084503008,-0.305764443,25.70338,406.221,1378.178,0,6,1,2,3,0,6,6,10,0,12,6,45,506,9.799819462,0,11.56648989,0,11.81435946,0,19.17814874,0,0,68.02071527,235.172903,110.7274905,77.08106774,53.17577944,9,19.17814874,102.7956432,0,9.799819462,23.67162418,273.6978328,13.08951281,125.0413091,0,29.26288316,0,0,0,68.02071527,46.27018162,22.43071761,37.51909858,321.961953,59.67714561,0,40.65696179,74.76,0,9.272273062,77.82628682,0,4.783505726,1.187544685,16.1126689,38.49083139,36.66022275
108,CC1=CC=C(C2=CC=C(C(SC(C3=C(F)C=C(C)C4=NSN=C43)=C5)=C5C6(CC(CC)CCCC)CC(CCCC)CC)C6=C2)S1,9.14,2.467072544,-2.38134259,2.604293227,-2.310890577,7.189720706,0.265990112,32.14112857,9.649005675,1.587426103,1758.218693,31.71660322,27.76435677,30.21384651,21.82639737,17.10628245,19.46957235,13.3591941,16.22774173,10.34042407,13.10446705,7.780834084,10.60217086,0,0,4.390415048,11.23221131,22.9159643,28.79894265,99.98000788,17.40315295,18.26052308,79.76396837,0,658.2885407,0.755555556,1.444444444,2.066666667,0.487179487,-2.41,45,611.642,18735686676,32.52775358,13.75120192,6.074691924,281.0205204,15.89048956,0.206192478,15.89048956,0.133990635,0.092082625,0.133990635,-0.189239715,-0.206192478,13.38374,195.535,659.018,0,2,1,0,1,2,3,5,5,0,6,0,14,238,0,16.85062228,0,0,0,0,0,4.390415048,8.747079963,22.67357176,91.19425592,96.67402254,24.92357924,17.29163884,6,4.390415048,45.43516054,0,8.747079963,11.83581209,111.1656299,0,69.84929199,0,31.32179606,0,4.390415048,0,34.4017591,8.747079963,5.414990469,31.50050733,113.4706667,42.46456948,0,42.35519749,25.78,25.04800757,4.835252981,5.016998877,0,8.532216566,1.105163652,15.79188427,12.22623893,13.52757048
109,O=C(C1=C2SC(C3=CC(C(N(C[C@H](CCCCCCCCCC)CCCCCCCC)C4=C5SC=C4C6=CC=C(C)S6)=O)=C5S3)=C1)N(C[C@@H](CCCCCCCCCC)CCCCCCCC)C7=C2SC(C)=C7,9.13,2.249198622,-2.201501968,2.467644934,-2.24293855,7.327718947,0.35760927,32.14018634,9.932441457,1.204749591,2824.100999,51.36681054,46.41259794,50.49508084,35.75228375,29.96727699,34.11291613,22.21926746,27.74754204,15.98285693,21.82007164,11.66672602,17.39865166,0,0,9.589074368,11.11853379,11.83581209,54.0494969,235.0610248,22.67357176,34.01035763,86.38852061,0,1082.591885,0.410958904,0.821917808,1.260273973,0.65625,-2.56,73,989.051,1.68E+16,58.12961076,30.99492389,16.24314373,460.983918,15.3449092,0.30652148,15.3449092,0.259385344,0.161514105,0.259385344,0.161514105,-0.30652148,22.67634,332.137,1083.803,0,4,0,0,0,0,7,7,9,0,9,0,38,402,9.134199296,0,0,0,11.11853379,0,9.589074368,0,0,56.68392939,207.4779542,81.69840833,48.41876304,40.60552953,7,0,97.28945892,0,9.134199296,11.83581209,260.0982279,0,66.17380066,0,20.19489307,11.11853379,0,0,56.68392939,9.134199296,13.08951281,25.68328649,242.9155351,45.30097248,0,60.8004226,44,9.136942801,9.046598916,36.3876139,4.029496898,3.802080653,0.988222335,11.17860697,41.74082175,15.18961579
110,FC1=C(C2=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(S2)C(S3)=CC(C3=C4)=CC5=C4C=C([C])S5)C6=NSN=C6C(C7=CC(CC(CCCCCCCC)CCCCCCCCCC)=C([C])S7)=C1F,9.13,2.293089082,-2.174142974,2.49269496,-2.055242207,7.271555304,0.4001644,32.14208304,9.879880336,1.175275493,2681.001748,52.7810241,46.3520303,50.43451321,36.71861025,30.02244487,34.01872793,22.19886995,26.99926923,15.96453157,20.88509029,11.57283222,16.4201877,11.63444168,6.9237372,8.780830095,11.12690298,42.3778023,68.20158806,225.5615919,22.67357176,12.13273414,51.96041707,15.67081716,1106.551912,0.413333333,0.8,1.266666667,0.606060606,-2.56,75,1019.071,4.23E+16,60.08778063,32.49723524,17.71683424,473.2296112,17.37386335,0.20292717,17.37386335,0.170016432,0.154607042,0.170016432,-0.885736353,-0.20292717,24.27548,329.677,1107.775,0,2,0,0,0,2,5,7,7,0,9,6,39,406,0,11.03340144,11.63444168,0,0,0,0,8.780830095,8.747079963,45.34714351,233.1612407,82.97500916,52.51019739,22.85509033,7,8.780830095,88.28102055,0,8.747079963,11.83581209,246.002884,0,82.76131586,0,30.63549176,0,8.780830095,0,57.07533086,8.747079963,12.84164325,37.31772817,254.0424381,36.39820241,0,61.84118146,25.78,46.38099627,7.13603383,4.60050989,2.256540371,3.343164005,-0.763785703,12.82956177,42.46835131,26.5819616
111,CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(Cl)=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)C7=NSN=C57)S4)S8)C8=C2C9=CC=C(CC(CCCC)CCCCCC)S9,9.11,2.262218867,-2.15645857,2.544635747,-2.037068492,7.283084894,0.412148402,35.49569695,9.915159848,1.040457974,3192.307717,55.79753196,49.56442958,56.03583459,39.20610479,31.53796965,37.54521035,23.38898409,31.30990956,16.91097284,24.63274604,12.35954163,20.35329549,0,0,0,0,0,45.43957145,267.3910131,9.754294387,45.34714351,131.8034028,20.34801985,1218.491576,0.4125,0.9125,1.5125,0.542857143,-2.73,80,1128.706,8.06E+17,61.81955564,31.42126953,15.76784316,515.1369532,7.430680663,0.172220272,7.430680663,0.115102702,0.764245403,0.115102702,0.764245403,-0.172220272,27.07394,367.857,1220.434,0,2,0,0,0,2,7,9,9,0,10,0,36,430,0,11.03340144,0,0,0,0,0,0,8.747079963,68.02071527,206.7401665,117.5936952,91.19756617,16.75082066,9,0,122.5555322,0,8.747079963,11.83581209,234.6699875,0,90.75834426,0,51.51668913,0,0,0,91.3498425,8.747079963,19.26246487,25.68328649,226.6320885,60.66367068,5.022633314,82.72237883,25.78,12.84125148,20.62670186,13.76804828,3.598725456,8.351122386,1.528896512,24.26578425,38.51689689,16.28035065
112,CC1=CC(SC2=C3C=C4C(/C(C(N4CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C5C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C6=C\5C=C7C(C(SC(C8=CC=C(C)S8)=C9)=C9S7)=C6)=O)=C2)=C3S1,9.1,2.438339612,-2.252166308,2.536859711,-2.338508051,7.347305858,-0.114441497,32.14014547,9.928602222,1.054581128,3248.512857,60.74727943,55.22415273,59.30663563,42.7017735,36.12907455,40.21155746,26.98187987,32.74585671,19.66083807,25.56696991,14.53498689,20.46982262,0,0,9.589074368,11.81435946,29.52677756,54.72971843,289.6301351,0,56.68392939,99.87317921,0,1268.732736,0.333333333,0.67816092,1.034482759,0.641025641,-3.34,87,1157.205,2.30E+20,68.03759541,36.04588292,18.6832709,547.3223864,16.27935291,0.307394678,16.27935291,0.259325744,0.045100344,0.259325744,0.045100344,-0.307394678,27.41074,393.079,1270.101,0,4,0,2,2,2,5,7,7,0,9,0,45,476,9.799819462,0,0,0,11.81435946,0,9.589074368,0,0,56.68392939,258.8445272,99.89750953,73.29713266,31.92082144,9,9.589074368,129.9912384,0,0,11.83581209,298.3752881,22.88933227,69.41213392,0,9.754294387,9.799819462,11.37477255,0,56.68392939,24.90387227,9.589074368,25.68328649,305.4090111,48.53093655,0,59.87247138,40.62,7.730598815,9.381099839,42.23497017,2.51487283,5.304634583,0.908492256,18.73543049,52.26122621,15.09534147
113,CC(S1)=CC2=C1C(OCC(CCCCCCCC)CCCCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=C(F)C(F)=C(C5=CC(CC(CC)CCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2C8=CC=C(OCC(CC)CCCC)C=C8,9.09,2.304975061,-2.195880298,2.542437979,-2.126110509,7.27691712,0.228382626,32.14208526,9.911002252,1.263714639,3250.515952,58.83091215,52.23528727,56.31777018,40.47969036,32.70262696,36.69891003,24.22985669,29.37534803,17.84552088,23.0608648,12.47594261,17.76384868,11.63444168,0,8.780830095,11.12690298,46.18905478,111.6589304,151.9283549,22.67357176,22.67357176,117.7683085,18.22080587,1220.619992,0.457831325,0.975903614,1.578313253,0.583333333,-3.74,83,1123.135,7.44E+18,65.24013447,32.84427208,16.46485434,518.5137959,17.55731131,0.493311746,17.55731131,0.170016432,0.225281438,0.170016432,-0.839549331,-0.493311746,25.63574,363.627,1221.919,0,4,0,0,0,3,5,8,9,0,11,0,38,452,9.473725908,22.5324251,11.63444168,0,0,0,0,8.780830095,8.747079963,45.34714351,202.3598858,122.7117636,50.298703,40.76877417,8,18.254556,88.28102055,0,8.747079963,23.67162418,236.1787342,13.21376393,81.0465756,0,53.26141841,9.473725908,8.780830095,11.49902367,57.07533086,21.96084389,12.84164325,49.15354027,230.3708139,48.53093655,0,72.96808444,44.24,60.75661102,7.857603868,6.103347441,2.356581526,6.141481902,2.262931154,17.89243333,30.80591376,23.98976267
114,CC1=C(CC(CC)CCCC)C=C(C2=C(C(C3=C(CC(CC)CCCC)SC(CC(CCCC)CC)=C3C4=O)=O)C4=C(C5=CC(CC(CC)CCCC)=C(C6=CC(F)=C(C7=C(F)C=C(C)S7)S6)S5)S2)S1,9.04,2.423502945,-2.18860928,2.545944512,-2.218022437,7.299531739,0.097986036,32.14185433,9.807321525,1.454574572,2695.245521,50.22431043,43.78285305,48.68183253,33.81789432,27.01515088,31.91413037,20.32839087,27.15577795,15.21288354,22.74701918,10.68725714,18.16482393,5.817220841,0,18.36990446,17.38371073,55.67972454,158.6117438,58.44300238,51.41351058,6.9237372,74.44636893,0,1060.429414,0.414285714,0.814285714,1.271428571,0.566666667,-2.6,70,983.056,2.41E+15,55.15741894,25.56479734,12.15201475,443.3452537,16.14038708,0.288460238,16.14038708,0.196678202,0.004204303,0.196678202,-0.404850992,-0.288460238,21.42964,306.185,1061.68,0,2,1,0,1,0,6,6,8,0,10,0,28,380,0,11.63444168,11.56648989,0,0,0,9.589074368,8.780830095,0,68.02071527,158.1230436,98.59475633,50.14408053,30.63549176,7,18.36990446,79.58720516,0,0,23.67162418,197.6538045,0,88.78920768,0,39.01717755,0,8.780830095,0,68.02071527,11.56648989,25.68328649,49.15354027,220.6014157,24.26546827,0,39.01717755,34.14,31.40247032,9.405008104,42.54022311,0,5.014483986,1.176646813,7.710591613,21.54522312,22.20535293
115,[C]C1=CC2=C(S1)C(C3=CC=C(CC(CC)CCCC)S3)=C4C(SC(C5=C6C(C(F)=C(C(OCC(CC)CCCC)=O)S6)=C([C])S5)=C4)=C2C7=CC=C(CC(CC)CCCC)S7,9.03,2.28960977,-2.136534713,2.551016203,-2.135763951,7.316754734,0.042916485,32.14072936,9.949482952,1.363116805,2406.177551,42.5006958,35.94670494,40.84568442,29.11598706,22.18544523,27.08442472,16.45463704,22.93693207,12.22936314,19.07266057,8.494170956,15.68863985,11.78652613,4.794537184,4.390415048,27.66530661,21.4128792,79.78829826,93.33885062,22.67357176,22.67357176,77.94062561,18.58433735,912.2666853,0.633333333,1.166666667,1.716666667,0.470588235,-2.4,60,855.959,2.70E+13,45.61851193,20.85331325,9.717929031,381.7838988,16.19901797,0.461135256,16.19901797,0.35090946,0.037275095,0.35090946,-0.633375025,-0.461135256,18.41868,264.7865,913.415,0,2,0,0,0,1,6,7,8,0,9,6,22,316,4.736862954,4.877147194,5.817220841,0,0,5.969305288,0,9.184952232,0,68.02071527,112.1714611,73.41438542,84.67292022,16.18394907,7,13.92181519,104.2484529,0,0,17.75371814,131.4339259,6.606881965,80.44863362,0,30.63549176,0,4.390415048,0,68.02071527,12.57618725,17.5785062,37.41841338,147.7725558,36.39820241,0,60.89392415,26.3,24.86849214,9.444028451,21.10101126,2.471133679,2.340878029,0.319882917,13.51065607,15.9860716,31.62451253
117,CC1=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C4=CC=C(C5=CC=C(C)S5)S4)S3)C6=NSN=C62)S1,9,2.291852261,-2.174264459,2.49077316,-2.05522879,7.270370889,0.39998067,32.14234147,9.880037508,1.275797024,2431.717158,51.62632356,46.3520303,50.43451321,35.75228375,29.78441099,33.78069406,21.85096445,27.05961203,15.61007931,20.90531978,11.19024377,16.18325198,11.63444168,0,8.780830095,11.12690298,22.86921353,34.32412498,245.8560781,22.67357176,22.67357176,77.94062561,8.747079963,1088.598862,0.397260274,0.767123288,1.205479452,0.65625,-2.3,73,995.049,1.36E+16,59.93675288,33.76851378,18.99022731,462.9233764,17.33970313,0.20292717,17.33970313,0.170016432,0.279235314,0.170016432,-0.79047034,-0.20292717,24.38054,324.885,1089.801,0,2,0,0,0,1,5,6,7,0,9,0,40,404,0,11.03340144,11.63444168,0,0,0,0,8.780830095,8.747079963,45.34714351,233.1612407,86.05003513,39.01717755,22.85509033,6,8.780830095,68.10873229,0,8.747079963,11.83581209,259.8503584,0,68.91384146,0,40.38978615,0,8.780830095,0,57.07533086,8.747079963,12.84164325,37.31772817,254.0424381,36.39820241,0,51.42318758,25.78,44.1434722,7.971932183,9.009043001,0,4.112244512,-0.413580165,13.34698591,43.81940924,13.51049312
118,CC1=C2C(SC(C(OCC(CC)CCCC)=O)=C2F)=C(C3=CC4=C(C5=CC=C(CC(CCCC)CC)S5)C6=C(C=C(C)S6)C(C7=CC=C(CC(CC)CCCC)S7)=C4S3)S1,9,2.288366145,-2.13655992,2.551034531,-2.13576332,7.315914051,0.042916377,32.14072936,9.949482952,1.363116805,2406.177551,42.5006958,36.94670494,41.84568442,29.11598706,22.68544523,27.58442472,16.92809875,23.81864207,12.528594,19.57601557,8.78004011,16.22966418,11.78652613,4.794537184,4.390415048,4.877147194,29.74682432,57.85629124,118.3882861,11.33678588,52.27088071,84.86436281,4.736862954,918.3136355,0.616666667,1.15,1.7,0.509803922,-2.4,60,855.959,2.70E+13,45.61851193,20.85331325,9.717929031,381.7838988,16.33676945,0.461135256,16.33676945,0.350909455,0.103558239,0.350909455,-0.530064534,-0.461135256,19.16314,269.5705,919.463,0,2,0,0,0,1,6,7,8,0,9,0,22,322,4.736862954,4.877147194,5.817220841,0,0,5.969305288,0,9.184952232,0,68.02071527,112.1714611,87.26185982,70.82544582,16.18394907,7,13.92181519,104.2484529,0,0,17.75371814,145.2814003,6.606881965,66.60115922,0,30.63549176,0,4.390415048,0,68.02071527,12.57618725,17.5785062,37.41841338,147.7725558,36.39820241,0,60.89392415,26.3,25.66936909,10.64249531,23.64345154,3.198355261,2.674628029,0.773559809,14.34433298,16.53344165,18.187033
119,CC1=CC(CC(CCCC)CC)=C(C2=NC(SC(C3=C(CC(CCCC)CC)C=C(C4=C(CC(CCCCCC)CCCC)C=C(C5=CC(C6=NSN=C6C(C7=CC(CC(CCCCCC)CCCC)=C(C)S7)=C8)=C8C9=NSN=C95)S4)S3)=N%10)=C%10S2)S1,9,2.279487956,-2.16802655,2.512293572,-2.051074271,7.3246715,0.409906084,32.1459394,9.884378805,1.056924068,3690.879654,60.10693303,53.52176046,60.05373311,42.0741394,33.65278978,40.01236275,25.21278481,32.84176545,18.53946321,26.71768192,13.35090598,21.41164197,0,0,0,0,17.75371814,84.11648407,249.9539801,0,68.02071527,105.6355744,27.46211697,1300.546215,0.348837209,0.744186047,1.255813953,0.583333333,-3.34,86,1205.37,6.00E+19,65.6076446,32.09509879,15.68248244,547.7762551,5.565736803,0.222423183,5.565736803,0.155468196,0.630686072,0.155468196,0.630686072,-0.222423183,26.26964,387.882,1302.138,0,6,0,0,0,2,8,10,14,0,14,0,37,462,0,32.08205026,9.660792839,0,0,0,0,9.967957042,17.49415993,45.34714351,232.1631883,121.8543935,51.16223457,33.21066908,10,0,133.9771341,0,27.46211697,23.67162418,249.0203774,0,68.40630276,0,50.40503354,0,0,0,91.47708996,27.46211697,25.68328649,37.51909858,241.4977169,36.39820241,0,92.90507768,77.34,20.592699,14.1513054,24.07432594,4.543452984,12.25377109,2.721344101,14.93134382,35.34199407,23.3897636
120,CC1=CC=C(C(S2)=C3C(C(C4=C(C[C@@H](CCCC)CC)SC(C[C@@H](CCCC)CC)=C4C3=O)=O)=C2C5=CC=C(C6=CC(C(C7=CC=C(CCCCCCCC)S7)=C(SC(C)=C8)C8=C9C%10=CC=C(CCCCCCCC)S%10)=C9S6)S5)S1,9,2.420232303,-2.188200727,2.560446876,-2.217879868,7.306169569,0.097986084,32.14331962,9.808413388,1.079847269,3417.5963,55.86429235,48.98124888,55.51322153,39.0654768,30.82801355,37.3599862,22.95317062,32.18036983,16.89177137,26.50316862,12.2745631,21.97526948,0,0,9.589074368,11.56648989,22.96271508,91.75635913,173.0495148,34.01035763,56.68392939,116.0535683,0,1212.4237,0.3625,0.825,1.3375,0.485714286,-3.32,80,1129.304,1.05E+18,59.8253758,28.04414522,12.98759575,510.7153327,15.89535147,0.288460238,15.89535147,0.1966782,0.073989876,0.1966782,0.073989876,-0.288460238,25.53604,362.611,1213.976,0,2,1,0,1,1,8,9,10,0,10,0,31,424,0,0,11.56648989,0,0,0,9.589074368,0,0,90.69428702,157.1172124,124.8718869,100.9518606,20.88119737,10,9.589074368,122.4330652,0,0,11.83581209,209.4896165,0,112.1803598,0,50.14408053,0,0,0,90.69428702,11.56648989,25.68328649,25.68328649,231.0646192,60.66367068,0,70.31636879,34.14,2.776187037,14.95285189,48.80467054,2.737390741,5.551673639,1.135765312,23.56127599,28.95679648,18.19005505
121,CC1=CC2=C(C(C3=CC=CC(OCC(CC)CCCC)=C3)=C(C=C(C4=C5C(C(F)=C(C(OCC(CCCC)CC)=O)S5)=C(C)S4)S6)C6=C2C7=CC=CC(OCC(CC)CCCC)=C7)S1,9,2.284547968,-2.173186045,2.540832359,-2.135763339,7.312690411,0.042914621,32.13884447,9.928835458,1.364008805,2526.396329,45.32912292,39.25610601,42.52209234,31.11598706,23.96880763,27.23479396,17.66560433,22.21949176,12.94959911,17.74690421,8.871482544,13.83218462,11.78652613,4.794537184,4.390415048,10.79505324,37.0426822,85.8684421,80.65182984,22.67357176,18.26052308,109.1298311,14.21058886,938.3906228,0.609375,1.125,1.65625,0.472727273,-3.76,64,871.867,1.95E+14,48.18084532,22.62492913,10.74858681,396.7302627,16.40511109,0.493289392,16.40511109,0.350909455,0.069087984,0.350909455,-0.559294305,-0.493289392,18.71274,277.3985,939.403,0,4,0,0,0,3,4,7,8,0,9,0,24,342,14.21058886,16.37617086,5.817220841,0,0,5.969305288,0,9.184952232,0,45.34714351,123.5952861,98.3887628,51.31685704,29.397713,7,23.39554109,81.57488119,0,0,17.75371814,132.4397571,19.82064589,81.11233311,0,43.50712402,9.473725908,4.390415048,11.49902367,45.34714351,25.78995118,4.736862954,37.41841338,138.0182614,60.66367068,0,62.26653275,44.76,38.54738756,6.437976486,17.7830005,2.902854678,4.606102759,2.084895655,21.92964977,13.4882059,19.2199267
